0 [1,28993L,27798L,11817L,72125L,0,99923L,7,2.95]
0 [1,985L,36875L,14189L,2717L,0,39592L,11,2.96]
0 [1,18947L,13949L,4589L,26707L,0,40656L,10,2.78]
0 [1,10141L,40313L,18197L,11772L,0,52085L,11,4.63]
0 [1,4232L,22727L,13835L,7008L,0,29735L,8,4.69]
0 [1,13892L,45524L,25539L,30021L,0,75545L,13,5.05]
0 [1,21071L,67963L,7725L,47263L,0,115226L,10,4.63]
0 [1,0L,27484L,13438L,530L,0,28014L,11,0]
0 [1,0L,20738L,8276L,7027L,0,27765L,10,0]
0 [1,113697L,9855L,4950L,127038L,0,136893L,8,16.52]
0 [1,120467L,21948L,7662L,125553L,0,147501L,8,19.73]
0 [1,116798L,13425L,4103L,140965L,0,154390L,8,18.12]
0 [1,104922L,32823L,32804L,120817L,0,153640L,11,20.99]
0 [1,16107L,324753L,313365L,175547L,0,500300L,9,1.28]
0 [1,128865L,10092L,4035L,139913L,0,150005L,8,19.43]
0 [1,10814L,17310L,7368L,12151L,0,29461L,8,1.29]
0 [1,50936L,51281L,27349L,37045L,0,88326L,144,1.58]
0 [1,122903L,51309L,5385L,139886L,0,191195L,14,5.92]
0 [1,24638L,88892L,16915L,26387L,0,115279L,21,6.34]
0 [1,0L,138436L,0,120615L,0,259051L,8,0]
0 [1,0L,44568L,0,17043L,0,61611L,7,0]
0 [1,-1,174570L,0,1509766527361L,0,1509766701931L,9,0]
0 [1,0L,107030L,0,65407L,0,172437L,8,0]
0 [1,0L,266043L,0,113646L,0,379689L,15,0]
0 [1,2290L,42886L,33370L,105144L,0,148030L,8,1.03]
0 [1,44813L,25341L,13572L,48608L,0,73949L,7,4.09]
0 [1,12375L,21225L,7411L,21216L,0,42441L,8,2.92]
0 [1,53814L,25011L,13221L,70536L,0,95547L,8,2.89]
0 [1,45724L,41248L,25333L,201368L,0,242616L,10,5.88]
0 [1,0L,19818L,11329L,2060L,0,21878L,8,0]
0 [0,0L,74999L,12418L,9003L,0,84002L,21,0]
0 [0,0L,135830L,23914L,2232L,0,138062L,21,0]
0 [0,0L,121347L,22552L,29017L,0,150364L,21,0]
0 [0,0L,287290L,16183L,1894L,0,289184L,20,0]
0 [0,0L,81168L,5803L,1933L,0,83101L,17,0]
0 [0,0L,240042L,99816L,1263L,0,241305L,43,0]
0 [0,0L,77209L,6506L,1792L,0,79001L,26,0]
0 [0,0L,54233L,11362L,4734L,0,58967L,21,0]
0 [0,0L,96762L,13230L,35701L,0,132463L,21,0]
0 [0,0L,89230L,8926L,147L,0,89377L,29,0]
0 [0,0L,120422L,24675L,17856L,0,138278L,20,0]
0 [0,0L,30836L,5151L,1879L,0,32715L,16,0]
0 [0,0L,108706L,14822L,4495L,0,113201L,21,0]
0 [0,0L,91082L,16136L,5452L,0,96534L,20,0]
0 [0,0L,45802L,4260L,1296L,0,47098L,21,0]
0 [0,0L,123406L,12679L,1944L,0,125350L,21,0]
0 [0,0L,62384L,7700L,4210L,0,66594L,21,0]
0 [0,0L,73725L,8282L,1684L,0,75409L,21,0]
0 [0,0L,56574L,6545L,10038L,0,66612L,21,0]
0 [0,0L,64667L,14463L,5103L,0,69770L,20,0]
0 [0,0L,76540L,13341L,11714L,0,88254L,19,0]
0 [0,0L,78992L,15567L,15989L,0,94981L,21,0]
0 [0,0L,71764L,16973L,14126L,0,85890L,20,0]
0 [0,0L,80148L,11262L,16500L,0,96648L,21,0]
0 [0,0L,60440L,7486L,380L,0,60820L,17,0]
0 [0,0L,66717L,12917L,3080L,0,69797L,17,0]
0 [0,0L,73746L,28751L,12747L,0,86493L,21,0]
0 [1,9382L,35668L,8972L,27196L,0,62864L,10,3.97]
0 [1,19044L,42173L,5238L,31950L,0,74123L,11,4.23]
0 [1,86831L,209701L,83055L,121760L,0,331461L,14,6.06]
0 [1,10964L,35762L,8702L,23163L,0,58925L,8,1.04]
0 [1,7969L,37003L,28386L,15531L,0,52534L,8,1.05]
0 [1,0L,26418L,0,9037L,0,35455L,11,0]
0 [1,13225L,15367L,5351L,33187L,0,48554L,8,3.3]
0 [1,9954L,54041L,39036L,19689L,0,73730L,8,2.78]
0 [1,0L,11568L,5093L,11554L,0,23122L,8,0]
0 [1,2449L,29249L,6903L,53807L,0,83056L,12,1.36]
0 [1,20293L,26202L,4640L,112977L,0,139179L,11,4.25]
0 [1,4801L,62540L,42693L,8369L,0,70909L,11,14.54]
0 [1,36160L,81227L,9178L,64142L,0,145369L,14,3.9]
0 [1,4517L,10323L,4559L,184464L,0,194787L,7,1.33]
0 [1,7461L,40938L,23296L,103525L,0,144463L,8,1.43]
0 [1,2170L,40591L,22894L,25276L,0,65867L,7,1.43]
0 [1,17348L,45801L,23482L,22342L,0,68143L,8,2.41]
0 [1,38917L,36225L,17321L,41685L,0,77910L,94,1.61]
0 [1,5860L,425858L,14706L,21236L,0,447094L,11,1.59]
0 [1,28496L,27293L,11855L,48646L,0,75939L,8,3.2]
0 [1,14896L,64336L,38802L,17662L,0,81998L,15,2.27]
0 [1,43735L,67865L,50980L,283848L,0,351713L,16,2.27]
0 [1,13487L,42719L,8416L,64391L,0,107110L,13,2.29]
0 [1,0L,192665L,34944L,29140L,0,221805L,27,0]
0 [1,0L,46408L,19281L,4804L,0,51212L,16,0]
0 [1,0L,73926L,7731L,5344L,0,79270L,21,0]
0 [1,-1,33721L,8331L,1509755198703L,0,1509755232424L,15,0]
0 [1,0L,158254L,16980L,4798L,0,163052L,26,0]
0 [1,0L,91230L,21670L,5829L,0,97059L,17,0]
0 [1,0L,32389L,9914L,5015L,0,37404L,17,0]
0 [1,0L,45749L,11064L,6710L,0,52459L,17,0]
0 [1,0L,92965L,22621L,2520L,0,95485L,17,0]
0 [1,0L,83724L,37184L,3073L,0,86797L,18,0]
0 [1,0L,128076L,46100L,4739L,0,132815L,18,0]
0 [1,0L,40739L,5453L,14989L,0,55728L,17,0]
0 [1,0L,75099L,18446L,26462L,0,101561L,17,0]
0 [1,0L,63719L,12005L,3114L,0,66833L,17,0]
0 [1,0L,128729L,10961L,12836L,0,141565L,17,0]
0 [1,0L,169706L,124144L,23963L,0,193669L,35,0]
0 [1,0L,86760L,12157L,23963L,0,110723L,18,0]
0 [1,0L,129705L,10196L,8991L,0,138696L,17,0]
0 [1,0L,77088L,16963L,46248L,0,123336L,16,0]
0 [1,0L,87416L,32931L,39992L,0,127408L,34,0]
0 [1,0L,28009L,9461L,10028L,0,38037L,15,0]
0 [1,0L,54874L,24047L,12024L,0,66898L,17,0]
0 [1,0L,74804L,48548L,2399L,0,77203L,23,0]
0 [1,0L,51824L,16421L,41861L,0,93685L,16,0]
0 [1,0L,72062L,20498L,14009L,0,86071L,16,0]
0 [1,0L,144378L,122967L,7118L,0,151496L,29,0]
0 [1,0L,39039L,12208L,20446L,0,59485L,17,0]
0 [1,0L,98833L,17870L,18319L,0,117152L,24,0]
0 [1,0L,35823L,15680L,9704L,0,45527L,17,0]
0 [1,0L,18554L,4653L,2678L,0,21232L,19,0]
0 [1,10919L,17386L,7754L,45598L,0,62984L,8,2.27]
0 [1,16656L,19543L,13639L,21224L,0,40767L,7,4.57]
0 [1,21809L,17129L,9825L,61712L,0,78841L,7,3.91]
0 [1,0L,44481L,29617L,95666L,0,140147L,15,0]
0 [1,72074L,12961L,8945L,76789L,0,89750L,10,3.2]
0 [1,0L,51604L,13050L,7481L,0,59085L,15,0]
0 [1,24906L,186392L,6129L,220278L,0,406670L,13,1.46]
0 [1,17673L,59818L,28620L,20800L,0,80618L,14,1.89]
0 [1,92492L,64140L,5821L,102463L,0,166603L,14,8.89]
0 [1,13617L,51157L,20408L,17901L,0,69058L,14,1.91]
0 [1,0L,24574L,0,2546L,0,27120L,5,0]
0 [1,0L,221439L,26695L,34021L,0,255460L,20,0]
0 [1,22368L,27449L,5971L,25431L,0,52880L,15,4.26]
0 [1,0L,16710L,6280L,25053L,0,41763L,11,0]
0 [1,4220L,20842L,10591L,65823L,0,86665L,11,2.13]
0 [1,0L,16539L,5189L,17958L,0,34497L,11,0]
0 [1,0L,23600L,15856L,3675L,0,27275L,8,0]
0 [1,0L,20277L,7606L,48448L,0,68725L,8,0]
0 [1,1795L,9781L,5827L,11143L,0,20924L,8,2.08]
0 [1,3626L,28996L,0,9248L,0,38244L,11,1.5]
0 [1,25452L,41710L,0,39017L,0,80727L,11,1.43]
0 [1,29702L,38856L,0,39686L,0,78542L,13,1.46]
0 [1,0L,29475L,0,26371L,0,55846L,11,0]
0 [1,1170L,38006L,11989L,8773L,0,46779L,10,1.31]
0 [1,12175L,18477L,4973L,15825L,0,34302L,11,1.43]
0 [1,4457L,37828L,16389L,12821L,0,50649L,11,1.31]
0 [1,0L,28855L,8108L,2705L,0,31560L,11,0]
0 [1,0L,27040L,5362L,3634L,0,30674L,11,0]
0 [1,0L,199834L,142060L,11539L,0,211373L,22,0]
0 [1,0L,297525L,23724L,18104L,0,315629L,17,0]
0 [1,0L,92683L,10421L,18986L,0,111669L,20,0]
0 [1,0L,173399L,31062L,2083L,0,175482L,19,0]
0 [1,0L,149078L,47636L,6999L,0,156077L,20,0]
0 [1,0L,170003L,22829L,6959L,0,176962L,17,0]
0 [1,0L,69930L,1509758196894L,21899L,0,91829L,16,0]
0 [1,0L,92507L,34755L,9073L,0,101580L,18,0]
0 [1,0L,124148L,17679L,13292L,0,137440L,17,0]
0 [1,0L,110263L,29817L,9538L,0,119801L,16,0]
0 [1,0L,195708L,14700L,10946L,0,206654L,17,0]
0 [1,0L,206520L,18311L,10468L,0,216988L,17,0]
0 [1,0L,61688L,9318L,20976L,0,82664L,14,0]
0 [1,0L,140461L,23665L,7677L,0,148138L,24,0]
0 [1,0L,198280L,34705L,11381L,0,209661L,17,0]
0 [1,0L,58843L,13335L,8235L,0,67078L,17,0]
0 [1,0L,90716L,12201L,16179L,0,106895L,19,0]
0 [1,0L,107986L,8463L,4361L,0,112347L,22,0]
0 [1,0L,105618L,6280L,18913L,0,124531L,17,0]
0 [1,0L,115062L,14325L,6127L,0,121189L,16,0]
0 [1,0L,161967L,27216L,16225L,0,178192L,17,0]
0 [1,0L,130936L,13723L,8999L,0,139935L,17,0]
0 [1,0L,105360L,14982L,7742L,0,113102L,17,0]
0 [1,0L,303619L,17529L,21362L,0,324981L,21,0]
0 [1,0L,104083L,29193L,-27L,0,104056L,22,0]
0 [1,0L,112243L,13774L,6074L,0,118317L,17,0]
0 [1,0L,45976L,14811L,2739L,0,48715L,20,0]
0 [1,0L,173342L,19189L,30069L,0,203411L,17,0]
0 [1,0L,83552L,20038L,12507L,0,96059L,22,0]
0 [1,0L,110457L,16447L,18661L,0,129118L,17,0]
0 [1,0L,40968L,4624L,3517L,0,44485L,17,0]
0 [1,0L,284875L,18606L,38708L,0,323583L,17,0]
0 [1,0L,80050L,6761L,2271L,0,82321L,17,0]
0 [1,0L,74262L,10153L,-15L,0,74247L,19,0]
0 [1,0L,67106L,9345L,8288L,0,75394L,17,0]
0 [1,0L,115876L,9891L,42475L,0,158351L,17,0]
0 [1,0L,167751L,22156L,28970L,0,196721L,17,0]
0 [1,0L,102396L,12693L,22429L,0,124825L,17,0]
0 [1,0L,81591L,8161L,10710L,0,92301L,17,0]
0 [1,0L,87198L,11232L,17589L,0,104787L,17,0]
0 [1,0L,222159L,16193L,10490L,0,232649L,17,0]
0 [1,0L,42330L,7748L,4466L,0,46796L,17,0]
0 [1,67573L,44553L,19873L,86131L,0,130684L,8,3.84]
0 [1,6440L,34078L,22844L,17173L,0,51251L,7,3.35]
0 [1,17296L,8855L,3727L,19970L,0,28825L,8,3.67]
0 [1,920L,16236L,6833L,3002L,0,19238L,7,1.18]
0 [1,14500L,41702L,14254L,63976L,0,105678L,10,3.14]
0 [1,32724L,41441L,15081L,38279L,0,79720L,11,3.15]
0 [1,7184L,39085L,18874L,26019L,0,65104L,12,2.08]
0 [1,6017L,107796L,15912L,8000L,0,115796L,9,5.14]
0 [1,5481L,31661L,17229L,33343L,0,65004L,8,1.77]
0 [1,0L,32228L,12796L,88881L,0,121109L,8,0]
0 [1,0L,15057L,5333L,36348L,0,51405L,9,0]
0 [1,0L,84246L,21202L,5876L,0,90122L,15,0]
0 [1,0L,85275L,11174L,10993L,0,96268L,15,0]
0 [1,0L,89954L,16977L,115457L,0,205411L,14,0]
0 [1,0L,105959L,28744L,6488L,0,112447L,14,0]
0 [1,6747L,52395L,36581L,13932L,0,66327L,8,2.62]
0 [1,26015L,44807L,20832L,106226L,0,151033L,13,1.66]
0 [1,15587L,34679L,15100L,21976L,0,56655L,7,1.63]
0 [0,0L,33212L,0,21795L,0,55007L,5,0]
0 [1,4427L,35844L,15697L,14133L,0,49977L,8,1.02]
0 [1,52539L,22694L,9472L,123484L,0,146178L,8,13.82]
0 [1,0L,33451L,10925L,51197L,0,84648L,12,0]
0 [1,0L,35895L,16181L,18624L,0,54519L,11,0]
0 [1,0L,10758L,0,7687L,0,18445L,5,0]
0 [1,37003L,44478L,25987L,42447L,0,86925L,102,8.96]
0 [1,0L,19734L,9133L,2540L,0,22274L,8,0]
0 [1,0L,29538L,13041L,48401L,0,77939L,9,0]
0 [1,2887L,25645L,15255L,22492L,0,48137L,8,1.21]
0 [1,4247L,26534L,20575L,17008L,0,43542L,8,1.13]
0 [1,7973L,30867L,19062L,27444L,0,58311L,8,2.83]
0 [1,4081L,19576L,9571L,6961L,0,26537L,8,2.22]
0 [1,16689L,16842L,9666L,20566L,0,37408L,8,2.22]
0 [1,6345L,21216L,11539L,11846L,0,33062L,8,2.21]
0 [1,385L,22609L,12593L,1726L,0,24335L,8,2.2]
0 [1,26936L,33886L,4600L,32657L,0,66543L,11,4.23]
0 [1,17243L,15422L,6124L,20082L,0,35504L,8,4.62]
0 [1,-1,117234L,37800L,1262510141149L,0,1262510258383L,13,0]
0 [1,40594L,162817L,26782L,136921L,0,299738L,19,9.24]
0 [1,7960L,14857L,8112L,11188L,0,26045L,8,2.88]
0 [1,15512L,18684L,10932L,18265L,0,36949L,7,3.13]
0 [1,76792L,36718L,20147L,86131L,0,122849L,8,8.18]
0 [1,1408L,31474L,24370L,5538L,0,37012L,10,1]
0 [1,0L,17374L,12089L,9178L,0,26552L,8,0]
0 [1,0L,40820L,19147L,56614L,0,97434L,11,0]
0 [1,0L,239883L,11535L,19450L,0,259333L,11,0]
0 [1,0L,238100L,11535L,19450L,0,257550L,10,0]
0 [1,0L,29353L,11535L,19450L,0,48803L,8,0]
0 [1,0L,19704L,7389L,17645L,0,37349L,8,0]
0 [1,0L,15305L,7553L,4464L,0,19769L,8,0]
0 [1,0L,12255L,5081L,4401L,0,16656L,8,0]
0 [1,0L,18249L,10470L,7729L,0,25978L,8,0]
0 [1,0L,22681L,6755L,63513L,0,86194L,7,0]
0 [1,0L,25070L,11410L,8896L,0,33966L,8,0]
0 [1,1365L,7227L,0,9689L,0,16916L,11,1.02]
0 [1,1300L,17360L,0,4247L,0,21607L,10,1.03]
0 [1,887L,8421L,0,5480L,0,13901L,5,1.03]
0 [1,25421L,18742L,0,18724L,0,37466L,328,1.03]
0 [1,5065L,13964L,0,15746L,0,29710L,11,1.02]
0 [1,2134L,14284L,0,11422L,0,25706L,11,1.02]
0 [1,-1,48521L,8971L,1509721721440L,0,1509721769961L,10,0]
0 [1,5126L,39461L,12231L,22090L,0,61551L,9,1.37]
0 [1,0L,28585L,14942L,2633L,0,31218L,8,0]
0 [1,23302L,21182L,11992L,35369L,0,56551L,8,5.39]
0 [1,6499L,235347L,51029L,8699L,0,244046L,11,1.65]
0 [1,3914L,125540L,62203L,7385L,0,132925L,56,1.67]
0 [1,25861L,95586L,18368L,102285L,0,197871L,11,1.65]
0 [1,31803L,149915L,37110L,61300L,0,211215L,11,1.69]
0 [1,13383L,171262L,15908L,20745L,0,192007L,11,1.85]
0 [1,33752L,242965L,14828L,48348L,0,291313L,11,1.67]
0 [1,8694L,48443L,13616L,21253L,0,69696L,11,1.26]
0 [1,0L,49595L,0,10176L,0,59771L,20,0]
0 [1,0L,25129L,0,5768L,0,30897L,20,0]
0 [1,0L,29245L,0,3641L,0,32886L,19,0]
0 [1,0L,29803L,0,15285L,0,45088L,21,0]
0 [1,0L,54379L,0,14745L,0,69124L,21,0]
0 [1,0L,49172L,0,10972L,0,60144L,21,0]
0 [1,0L,19346L,0,30291L,0,49637L,10,0]
0 [1,0L,68516L,0,9663L,0,78179L,21,0]
0 [1,0L,49349L,0,18375L,0,67724L,20,0]
0 [1,0L,41337L,0,119784L,0,161121L,20,0]
0 [1,0L,24555L,0,7282L,0,31837L,20,0]
0 [1,0L,41221L,0,25253L,0,66474L,20,0]
0 [1,0L,38371L,0,43949L,0,82320L,20,0]
0 [1,0L,47927L,0,9322L,0,57249L,22,0]
0 [1,0L,23197L,0,13204L,0,36401L,17,0]
0 [1,20016L,11689L,5735L,119630L,0,131319L,8,3.35]
0 [1,4809L,143407L,10375L,376637L,0,520044L,21,1.7]
0 [1,3981L,340525L,14558L,24205L,0,364730L,18,1.59]
0 [1,59173L,92284L,11991L,232275L,0,324559L,12,1.5]
0 [1,22516L,74927L,21239L,26200L,0,101127L,11,4.61]
0 [1,0L,60893L,17969L,9932L,0,70825L,11,0]
0 [1,0L,36041L,4488L,13287L,0,49328L,11,0]
0 [1,13223L,32003L,12602L,15256L,0,47259L,11,9.51]
0 [1,7919L,32029L,6844L,19963L,0,51992L,11,2.67]
0 [1,0L,150502L,18816L,8815L,0,159317L,17,0]
0 [1,0L,102188L,7532L,4949L,0,107137L,21,0]
0 [1,0L,145431L,13736L,942L,0,146373L,17,0]
0 [1,0L,500702L,10448L,20075L,0,520777L,18,0]
0 [1,0L,115420L,17139L,106336L,0,221756L,17,0]
0 [1,0L,144150L,27076L,14948L,0,159098L,17,0]
0 [1,0L,162011L,26779L,32236L,0,194247L,22,0]
0 [1,0L,100231L,11264L,361L,0,100592L,21,0]
0 [1,0L,200343L,26312L,2264L,0,202607L,22,0]
0 [1,0L,48513L,12143L,1970L,0,50483L,19,0]
0 [1,0L,77447L,11985L,13403L,0,90850L,17,0]
0 [1,0L,83007L,17753L,37552L,0,120559L,17,0]
0 [1,0L,176694L,27858L,9325L,0,186019L,17,0]
0 [1,0L,164345L,15447L,1854L,0,166199L,17,0]
0 [1,0L,96041L,13777L,7248L,0,103289L,19,0]
0 [1,0L,145437L,11769L,10020L,0,155457L,21,0]
0 [1,0L,133398L,16739L,3009L,0,136407L,17,0]
0 [1,0L,339799L,31926L,113866L,0,453665L,18,0]
0 [1,0L,98653L,8803L,17905L,0,116558L,16,0]
0 [1,0L,345741L,48625L,4355L,0,350096L,17,0]
0 [1,0L,66980L,4699L,22879948L,0,22946928L,20,0]
0 [1,0L,239514L,17905L,2944L,0,242458L,21,0]
0 [1,11523L,41283L,8561L,121228L,0,162511L,7,1.22]
0 [1,10428L,12104L,4890L,4525L,0,16629L,90,3.4]
0 [1,0L,24127L,7384L,8992L,0,33119L,10,0]
0 [1,81677L,27077L,7837L,87263L,0,114340L,11,4.73]
0 [1,175291L,102703L,55216L,260774L,0,363477L,11,5.05]
0 [1,0L,22286L,5263L,275812L,0,298098L,11,0]
0 [1,0L,10458L,3066L,1978L,0,12436L,11,0]
0 [1,118638L,31217L,10294L,128927L,0,160144L,11,4.77]
0 [1,0L,45021L,27123L,32032L,0,77053L,11,0]
0 [1,114907L,47924L,27940L,130733L,0,178657L,10,5.17]
0 [1,56309L,29790L,9474L,87475L,0,117265L,10,4.73]
0 [1,0L,16730L,7420L,54193L,0,70923L,11,0]
0 [1,36312L,26691L,7886L,48777L,0,75468L,8,2.99]
0 [1,11007L,19282L,5938L,14140L,0,33422L,10,4.39]
0 [1,0L,25848L,16911L,26046L,0,51894L,8,0]
0 [1,0L,52072L,41425L,8904L,0,60976L,8,0]
0 [1,0L,43619L,32406L,28861L,0,72480L,8,0]
0 [1,0L,19455L,10445L,1964L,0,21419L,8,0]
0 [1,0L,22779L,14161L,1406L,0,24185L,8,0]
0 [1,0L,44239L,44220L,1288L,0,45527L,10,0]
0 [1,0L,58305L,7346L,39693L,0,97998L,8,0]
0 [1,0L,25916L,12576L,1957L,0,27873L,8,0]
0 [1,0L,45432L,25130L,6860L,0,52292L,8,0]
0 [1,0L,22899L,7305L,23435L,0,46334L,8,0]
0 [1,10164L,59018L,49367L,25569L,0,84587L,7,2]
0 [1,5610L,59515L,18281L,72741L,0,132256L,8,1.84]
0 [1,0L,23843L,0,856718L,0,880561L,11,0]
0 [1,15396L,10870L,0,46298L,0,57168L,11,2.08]
0 [1,29419L,26948L,13690L,38438L,0,65386L,11,5.23]
0 [1,40324L,37363L,21127L,121622L,0,158985L,14,1.03]
0 [1,1559L,37285L,17620L,2987L,0,40272L,16,1.03]
0 [1,1667L,35011L,20100L,13945L,0,48956L,11,1.01]
0 [1,7142L,48209L,14898L,38878L,0,87087L,8,1.02]
0 [1,6169L,29283L,5900L,7452L,0,36735L,11,1.03]
0 [1,-1,16979L,0,1509792184225L,0,1509792201204L,8,0]
0 [1,116322L,52818L,14204L,147087L,0,199905L,11,2.36]
0 [1,-1,48433L,11343L,1509763659807L,0,1509763708240L,15,0]
0 [1,0L,51534L,6728L,11266L,0,62800L,16,0]
0 [1,0L,43099L,5092L,20851L,0,63950L,20,0]
0 [1,0L,92246L,1509764995112L,15265L,0,107511L,21,0]
0 [1,0L,58937L,10003L,11666L,0,70603L,23,0]
0 [1,0L,36975L,8452L,4690L,0,41665L,17,0]
0 [1,0L,69076L,61157L,8252L,0,77328L,24,0]
0 [1,0L,78673L,12576L,7394L,0,86067L,18,0]
0 [1,0L,159530L,112054L,8031L,0,167561L,17,0]
0 [1,0L,49089L,15295L,1814L,0,50903L,16,0]
0 [1,0L,127227L,64086L,172814L,0,300041L,19,0]
0 [1,0L,40402L,11824L,26252L,0,66654L,17,0]
0 [1,0L,136443L,98604L,23558L,0,160001L,17,0]
0 [1,0L,104987L,61700L,28455L,0,133442L,19,0]
0 [1,0L,58092L,16359L,6363L,0,64455L,17,0]
0 [1,0L,41332L,14325L,28607L,0,69939L,17,0]
0 [1,0L,17632L,3263L,9023L,0,26655L,17,0]
0 [1,0L,28186L,5269L,5629L,0,33815L,19,0]
0 [1,0L,28186L,5269L,5629L,0,33815L,19,0]
0 [1,0L,61543L,9531L,2465L,0,64008L,17,0]
0 [1,0L,39284L,7756L,8306L,0,47590L,17,0]
0 [1,0L,40300L,9654L,4096L,0,44396L,21,0]
0 [1,0L,168583L,13078L,4153L,0,172736L,17,0]
0 [1,0L,57000L,16603L,15098L,0,72098L,17,0]
0 [1,0L,60550L,16196L,3326L,0,63876L,19,0]
0 [1,0L,137355L,40950L,12339L,0,149694L,22,0]
0 [1,0L,177524L,11597L,3247L,0,180771L,22,0]
0 [1,0L,19151L,5920L,11995L,0,31146L,17,0]
0 [1,0L,21411L,4343L,1748L,0,23159L,15,0]
0 [1,0L,56322L,23301L,11868L,0,68190L,17,0]
0 [1,0L,84060L,36075L,8535L,0,92595L,19,0]
0 [1,0L,43324L,10875L,8776L,0,52100L,16,0]
0 [1,0L,73822L,21703L,22475L,0,96297L,17,0]
0 [1,0L,58430L,7703L,15133L,0,73563L,18,0]
0 [1,0L,60868L,11605L,26183L,0,87051L,18,0]
0 [1,0L,35882L,6716L,11009L,0,46891L,17,0]
0 [1,0L,109295L,32557L,79838L,0,189133L,18,0]
0 [1,0L,61925L,27230L,2211L,0,64136L,17,0]
0 [1,0L,109067L,15842L,2424L,0,111491L,18,0]
0 [1,0L,84534L,12782L,16852L,0,101386L,16,0]
0 [1,0L,38011L,19871L,2030L,0,40041L,16,0]
0 [1,0L,72832L,8624L,11403L,0,84235L,19,0]
0 [1,0L,24350L,6139L,7223L,0,31573L,17,0]
0 [1,0L,39184L,15951L,4973L,0,44157L,17,0]
0 [1,0L,27012L,10035L,18767L,0,45779L,16,0]
0 [1,0L,89500L,15220L,20613L,0,110113L,20,0]
0 [1,0L,79047L,37333L,1653L,0,80700L,15,0]
0 [1,0L,48234L,7907L,6609L,0,54843L,20,0]
0 [1,0L,61558L,21394L,1963L,0,63521L,17,0]
0 [1,0L,25605L,5474L,6470L,0,32075L,17,0]
0 [1,0L,87465L,49570L,60774L,0,148239L,20,0]
0 [1,0L,29311L,11811L,17974L,0,47285L,17,0]
0 [1,0L,158544L,134851L,5149L,0,163693L,41,0]
0 [1,0L,52234L,9374L,10343L,0,62577L,14,0]
0 [1,0L,96317L,42884L,12051L,0,108368L,19,0]
0 [1,0L,31545L,11597L,12993L,0,44538L,17,0]
0 [1,0L,137939L,18157L,46044L,0,183983L,17,0]
0 [1,0L,91123L,13875L,9803L,0,100926L,11,0]
0 [1,0L,110093L,26273L,53963L,0,164056L,11,0]
0 [1,0L,93258L,26522L,3609L,0,96867L,11,0]
0 [1,22698L,131136L,15855L,28152L,0,159288L,11,1.01]
0 [1,0L,150999L,15957L,9086L,0,160085L,11,0]
0 [1,0L,159633L,28521L,37600L,0,197233L,11,0]
0 [1,0L,131702L,131680L,14953L,0,146655L,18,0]
0 [1,0L,135947L,9162L,16694L,0,152641L,11,0]
0 [1,0L,256136L,25485L,325119L,0,581255L,11,0]
0 [1,137545L,460840L,17920L,559098L,0,1019938L,12,7.7]
0 [1,0L,100902L,9840L,11734L,0,112636L,11,0]
0 [1,0L,336295L,23456L,13275L,0,349570L,10,0]
0 [1,62722L,94476L,14471L,72119L,0,166595L,11,7.14]
0 [1,306319L,143320L,22626L,167248L,0,310568L,112,7.19]
0 [1,77877L,340501L,37547L,92930L,0,433431L,12,7.21]
0 [1,0L,185934L,23430L,23199L,0,209133L,11,0]
0 [1,0L,64797L,9636L,17092L,0,81889L,11,0]
0 [1,0L,110625L,22007L,13631L,0,124256L,11,0]
0 [1,0L,94308L,5127L,5732L,0,100040L,11,0]
0 [1,0L,55636L,33963L,18227L,0,73863L,18,0]
0 [1,0L,43723L,13498L,6144L,0,49867L,12,0]
0 [1,0L,43881L,21197L,7304L,0,51185L,11,0]
0 [1,0L,210413L,189057L,12214L,0,222627L,34,0]
0 [1,0L,157839L,19411L,12214L,0,170053L,21,0]
0 [1,1073L,29105L,10106L,11653L,0,40758L,10,1.18]
0 [1,77903L,23612L,8814L,108617L,0,132229L,8,4.89]
0 [1,66345L,47418L,28412L,204627L,0,252045L,13,5.34]
0 [1,0L,99364L,87167L,86133L,0,185497L,8,0]
0 [1,14735L,167476L,143856L,32465L,0,199941L,23,5.63]
0 [1,116494L,33153L,13758L,121192L,0,154345L,11,8.73]
0 [1,39627L,18254L,5446L,46631L,0,64885L,12,17.97]
0 [1,100567L,150924L,18444L,121156L,0,272080L,11,19.38]
0 [1,360430L,172427L,8154L,188636L,0,361063L,433,14.27]
0 [1,14587L,48401L,10442L,23224L,0,71625L,12,6.3]
0 [1,64066L,90779L,47369L,89812L,0,180591L,12,9.1]
0 [1,5436L,16012L,5153L,59055L,0,75067L,11,6.3]
0 [1,144719L,60910L,15545L,160072L,0,220982L,11,19.38]
0 [1,0L,27996L,0,5336L,0,33332L,8,0]
0 [1,0L,18939L,0,5335L,0,24274L,8,0]
0 [1,0L,24832L,0,989L,0,25821L,8,0]
0 [1,2022L,72377L,14674L,8741L,0,81118L,50,1.82]
0 [1,11703L,145656L,15048L,29534L,0,175190L,11,2.2]
0 [1,28491L,10651L,5088L,33662L,0,44313L,7,5.11]
0 [1,0L,51329L,13521L,28561L,0,79890L,8,0]
0 [1,364L,50427L,37304L,1742L,0,52169L,15,5.02]
0 [1,364L,17070L,6425L,1742L,0,18812L,7,5.02]
0 [1,154061L,35534L,22250L,171309L,0,206843L,8,5.36]
0 [1,7273L,34003L,8263L,76937L,0,110940L,10,1.66]
0 [1,0L,41837L,11020L,97754L,0,139591L,11,0]
